2012.04.05,08:00,1.31549,1.31573,1.31491,1.31515,2379
2012.04.05,09:00,1.31514,1.31634,1.31480,1.31518,3751
2012.04.05,10:00,1.31515,1.31532,1.31291,1.31429,4776
2012.04.05,11:00,1.31429,1.31536,1.31105,1.31152,5368
2012.04.05,12:00,1.31149,1.31220,1.30562,1.30647,6890
2012.04.05,13:00,1.30647,1.30739,1.30563,1.30697,5123
2012.04.05,14:00,1.30697,1.30820,1.30662,1.30778,4255
2012.04.05,15:00,1.30779,1.30804,1.30380,1.30480,5891
2012.04.05,16:00,1.30481,1.30681,1.30344,1.30605,5403
2012.04.05,17:00,1.30605,1.30711,1.30509,1.30617,5166
2012.04.05,18:00,1.30618,1.30739,1.30555,1.30643,4019
2012.04.05,19:00,1.30644,1.30652,1.30571,1.30620,2429
2012.04.05,20:00,1.30620,1.30638,1.30545,1.30573,2160
2012.04.05,21:00,1.30572,1.30629,1.30551,1.30616,2083
2012.04.05,22:00,1.30614,1.30672,1.30563,1.30639,1946
2012.04.05,23:00,1.30641,1.30671,1.30579,1.30649,1650
2012.04.06,00:00,1.30648,1.30664,1.30574,1.30615,522
2012.04.06,01:00,1.30614,1.30660,1.30608,1.30609,825
2012.04.06,02:00,1.30607,1.30642,1.30564,1.30616,1002
2012.04.06,03:00,1.30615,1.30653,1.30525,1.30573,2185
2012.04.06,04:00,1.30572,1.30695,1.30569,1.30660,2278
2012.04.06,05:00,1.30662,1.30703,1.30655,1.30682,1311
2012.04.06,06:00,1.30682,1.30699,1.30675,1.30682,1060
2012.04.06,07:00,1.30682,1.30687,1.30640,1.30665,1195
2012.04.06,08:00,1.30666,1.30749,1.30659,1.30717,1458
2012.04.06,09:00,1.30720,1.30770,1.30678,1.30679,1567
2012.04.06,10:00,1.30678,1.30699,1.30616,1.30616,1765
2012.04.06,11:00,1.30617,1.30684,1.30617,1.30648,1288
2012.04.06,12:00,1.30649,1.30721,1.30618,1.30624,1272
2012.04.06,13:00,1.30623,1.30711,1.30607,1.30711,1063
2012.04.06,14:00,1.30708,1.30715,1.30577,1.30620,1485
2012.04.06,15:00,1.30623,1.31116,1.30436,1.30961,5325
2012.04.06,16:00,1.30962,1.31016,1.30726,1.30841,3852
2012.04.06,17:00,1.30842,1.30892,1.30749,1.30802,2164
2012.04.06,18:00,1.30800,1.30873,1.30780,1.30863,1231
2012.04.06,19:00,1.30862,1.30987,1.30861,1.30984,1020
2012.04.06,20:00,1.30985,1.31021,1.30922,1.30952,947
2012.04.06,21:00,1.30953,1.30963,1.30901,1.30925,474
2012.04.06,22:00,1.30930,1.31010,1.30906,1.30960,939
2012.04.09,00:00,1.31020,1.31023,1.30936,1.30974,334
2012.04.09,01:00,1.30970,1.30970,1.30652,1.30676,1673
2012.04.09,02:00,1.30677,1.30860,1.30660,1.30843,1814
2012.04.09,03:00,1.30843,1.30875,1.30421,1.30421,2976
2012.04.09,04:00,1.30420,1.30524,1.30320,1.30509,2947
2012.04.09,05:00,1.30509,1.30615,1.30501,1.30578,1587
2012.04.09,06:00,1.30578,1.30594,1.30521,1.30567,1305
2012.04.09,07:00,1.30568,1.30707,1.30557,1.30687,1814
2012.04.09,08:00,1.30687,1.30695,1.30600,1.30636,1570
2012.04.09,09:00,1.30636,1.30693,1.30618,1.30629,2056
2012.04.09,10:00,1.30628,1.30847,1.30555,1.30749,1981
2012.04.09,11:00,1.30749,1.30819,1.30745,1.30749,1515
2012.04.09,12:00,1.30748,1.30766,1.30721,1.30743,1238
